ID,year,author,title,obtained,area metric,log area,depth metric,log depth,volume metric,log volume,distance metric,log distance,sp rich metric,log sp rich,aqua terra,fresh saline,in situ lab,natural modified,archaea,bacteria,fungi,algae,protozoa,pathogens,geographic location,local location,isolated continuous,DNI,NDM,depth,volume,area,sp rich,comment
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE MARION,isolated,NA,NA,3.999999997,NA,447.59,56,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE MURRAY,isolated,NA,NA,12.7,NA,205.58,38,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE ROBINSON,isolated,NA,NA,4.300000004,NA,8.68,24,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE WATEREE,isolated,NA,NA,6.900000004,NA,55.48,51,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE WYLIE,isolated,NA,NA,7,NA,53.1,32,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE MOULTRIE,isolated,NA,NA,5.700000004,NA,263.05,34,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE KEOWEE,isolated,NA,NA,15.2,NA,69.41,27,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SALUDA LAKE,isolated,NA,NA,3.999999997,NA,2.25,27,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE ALBERT,isolated,NA,NA,1.2,NA,14.16,42,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,ALVIN LAKE,isolated,NA,NA,3.699999999,NA,0.44,6,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,ANGOSTURA RESERVOIR,isolated,NA,NA,9.099999993,NA,19.55,16,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BRANT LAKE,isolated,NA,NA,3.4,NA,4.05,6,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE BYRON,isolated,NA,NA,2.400000002,NA,5.86,18,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,CLEAR LAKE,isolated,NA,NA,3.699999999,NA,4.41,16,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,CLEAR LAKE,isolated,NA,NA,1.1,NA,1.91,37,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,COCHRANE LAKE,isolated,NA,NA,3.4,NA,1.48,26,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,COTTONWOOD LAKE,isolated,NA,NA,2.000000002,NA,6.68,19,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,DEERFIELD RESERVOIR,isolated,NA,NA,10.5,NA,1.68,16,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,ENEMY SWIM LAKE,isolated,NA,NA,3.000000002,NA,8.68,24,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE HERMAN,isolated,NA,NA,1.699999999,NA,5.46,34,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,ST JOHN LAKE,isolated,NA,NA,1.2,NA,4.86,67,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE KAMPESKA,isolated,NA,NA,3.4,NA,19.43,16,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,MADISON LAKE,isolated,NA,NA,3.000000002,NA,11.33,34,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE MITCHELL,isolated,NA,NA,3.699999999,NA,2.71,47,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE NORDEN,isolated,NA,NA,2.100000001,NA,3.02,37,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,OAKWOOD LAKE EAST,isolated,NA,NA,1.5,NA,4.05,52,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,OAKWOOD LAKE WEST,isolated,NA,NA,1.8,NA,1.21,23,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,PACTOLA RESERVOIR,isolated,NA,NA,16.4,NA,3.48,10,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,PICKEREL LAKE,isolated,NA,NA,6.1,NA,3.86,30,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE POINSETT,isolated,NA,NA,2.900000001,NA,29.26,29,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE RED IRON SOUTH,isolated,NA,NA,2.100000001,NA,2.51,19,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,RICHMOND LAKE,isolated,NA,NA,4.600000003,NA,3.35,8,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,ROY LAKE,isolated,NA,NA,3.300000001,NA,6.85,20,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,SAND LAKE,isolated,NA,NA,0.8,NA,3.1,56,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SHERIDAN LAKE,isolated,NA,NA,10.20000001,NA,1.56,27,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,STOCKADE LAKE,isolated,NA,NA,5.800000006,NA,0.53,23,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE VERMILLION,isolated,NA,NA,3.699999999,NA,2.23,10,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,WALL LAKE,isolated,NA,NA,2.6,NA,0.9,8,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,WAUBAY LAKE NORTH,isolated,NA,NA,2.699999999,NA,14.16,19,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LAKE BARKLEY,isolated,NA,NA,4.600000003,NA,234.4,41,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BOONE RESERVOIR,isolated,NA,NA,13.3,NA,17.8,26,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CHEATHAM RESERVOIR,isolated,NA,NA,4.300000004,NA,30.15,38,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CHEROKEE LAKE,isolated,NA,NA,14.89999999,NA,122.62,34,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CHICKAMAUGA LAKE,isolated,NA,NA,5.400000002,NA,143.25,31,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,DOUGLAS LAKE,isolated,NA,NA,14.10000001,NA,123.03,25,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,FORT LOUDON RESERVOIR,isolated,NA,NA,7.599999995,NA,59.09,30,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,GREAT FALLS LAKE,isolated,NA,NA,4.999999996,NA,12.38,25,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,NICKAJACK RESERVOIR,isolated,NA,NA,7.100000005,NA,41.97,26,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,OLD HICKORY LAKE,isolated,NA,NA,5.6,NA,91.06,36,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,WATTS BAR RESERVOIR,isolated,NA,NA,7.899999995,NA,157.82,37,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,J. PERCY PRIEST RESERVOIR,isolated,NA,NA,8.500000006,NA,57.47,40,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TIM'S FORD RESERVOIR,isolated,NA,NA,15.2,NA,42.9,35,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SOUTH HOLSTON LAKE,isolated,NA,NA,26.40000001,NA,30.68,30,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,REELFOOT LAKE,isolated,NA,NA,1.400000001,NA,36.42,48,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,WOODS RESERVOIR,isolated,NA,NA,5.700000004,NA,16.11,24,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,AMISTAD LAKE,isolated,NA,NA,16.49999999,NA,262.48,25,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BASTROP LAKE,isolated,NA,NA,5.6,NA,3.67,30,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BELTON RESERVOIR,isolated,NA,NA,10.79999999,NA,50.27,37,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BRAUNIG LAKE,isolated,NA,NA,5.999999995,NA,5.46,46,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BROWNWOOD LAKE,isolated,NA,NA,5.999999995,NA,29.54,33,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE BUCHANAN,isolated,NA,NA,13.10000001,NA,93.32,33,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CALAVERAS LAKE,isolated,NA,NA,5.499999994,NA,13.96,65,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CANYON RESERVOIR,isolated,NA,NA,14.00000001,NA,33.35,20,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE COLORADO CITY,isolated,NA,NA,5.999999995,NA,6.52,56,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CORPUS CRISTI LAKE,isolated,NA,NA,4.199999996,NA,88.63,55,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,DIVERSION LAKE,isolated,NA,NA,3.699999999,NA,13.84,38,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,EAGLE MOUNTAIN LAKE,isolated,NA,NA,6.4,NA,36.42,45,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,FT PHANTOM HILL LAKE,isolated,NA,NA,5.6,NA,10.93,25,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE LEWISVILLE,isolated,NA,NA,5.999999995,NA,93.93,23,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,KEMP LAKE,isolated,NA,NA,5.300000005,NA,62.17,28,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,HOUSTON LAKE,isolated,NA,NA,3.699999999,NA,49.53,46,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE OF THE PINES,isolated,NA,NA,4.100000003,NA,75.27,49,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAVON RESERVOIR,isolated,NA,NA,6.500000005,NA,86.43,15,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LIVINGSTON LAKE,isolated,NA,NA,6.500000005,NA,334.28,40,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LYNDON B JOHNSON LAKE,isolated,NA,NA,6.700000005,NA,25.8,30,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,MEDINA LAKE,isolated,NA,NA,13.89999999,NA,22.56,26,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE MEREDITH,isolated,NA,NA,16.00000001,NA,66.77,33,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,PALESTINE LAKE,isolated,NA,NA,4.9,NA,103.44,57,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,POSSUM KINGDOM RESERVOIR,isolated,NA,NA,11.20000001,NA,80.13,40,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SAN ANGELO RESERVOIR,isolated,NA,NA,6.500000005,NA,21.85,73,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SAM RAYBURN RESERVOIR,isolated,NA,NA,7.699999997,NA,463.48,43,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,E V SPENCE RESERVOIR,isolated,NA,NA,6.700000005,NA,25.62,36,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SOMERVILLE LAKE,isolated,NA,NA,4.300000004,NA,46.38,83,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,STAMFORD LAKE,isolated,NA,NA,3.499999997,NA,19,50,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,STILLHOUSE HOLLOW RESERVOIR,isolated,NA,NA,11.29999999,NA,26.02,26,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TAWAKONI LAKE,isolated,NA,NA,7.699999997,NA,148.52,64,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,WRIGHT-PATMAN,isolated,NA,NA,3.000000002,NA,126.13,71,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TEXOMA LAKE,isolated,NA,NA,5.700000004,NA,360.18,42,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TRAVIS LAKE,isolated,NA,NA,18.89999999,NA,76.61,25,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TRINIDAD,isolated,NA,NA,3.100000001,NA,2.99,62,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TWIN BUTTES RESERVOIR,isolated,NA,NA,6.299999993,NA,36.5,56,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,WHITE RIVER RESERVOIR,isolated,NA,NA,6.500000005,NA,7.32,27,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,WHITNEY LAKE,isolated,NA,NA,8.100000002,NA,95.35,44,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BEAR LAKE,isolated,NA,NA,10.20000001,NA,171.59,9,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LOWER BOWN'S RESERVOIR,isolated,NA,NA,0.1,NA,0.36,7,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,DEER CREEK RESERVOIR,isolated,NA,NA,19.89999998,NA,9.66,11,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,ECHO RESERVOIR,isolated,NA,NA,15.30000001,NA,5.95,9,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,FISH LAKE,isolated,NA,NA,25.9,NA,10.12,24,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,HUNTINGTON NORTH RESERVOIR,isolated,NA,NA,5.200000004,NA,0.93,10,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,JOE'S VALLEY RESERVOIR,isolated,NA,NA,16.29999998,NA,4.74,9,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,MINERSVILLE RESERVOIR,isolated,NA,NA,5.6,NA,4.01,15,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,MOON LAKE,isolated,NA,NA,14.10000001,NA,3.12,5,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,NAVAJO LAKE,isolated,NA,NA,3.699999999,NA,2.5,11,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,NEWCASTLE RESERVOIR,isolated,NA,NA,7.199999993,NA,0.66,21,
