studyID,datasetID,year,author,title,obtained,area_metric,log_area,depth_metric,log_depth,volume_metric,log_volume,distance_metric,log_distance,sp_rich_metric,log_sp_rich,aqua_terra,fresh_saline,in_situ_lab,natural_modified,taxa,archipelago_type,expanded_archipelago_type,geographic_location,local_location,sample,DNI,NDM,depth_original,volume_original,area_original,species_original,volume,area,species,depth,rho,Depth_Area
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,STOCKTON RESERVOIR,NA,NA,NA,7.299999998,NA,100.77,28,7.36E+14,1.01E+12,28,729.9999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE TANEYCOMO,NA,NA,NA,5.800000006,NA,12.22,27,7.09E+13,1.22E+11,27,580.0000006,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,THOMAS HILL RESERVOIR,NA,NA,NA,4.100000003,NA,17.81,20,7.30E+13,1.78E+11,20,410.0000003,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WAPPAPELLO RESERVOIR,NA,NA,NA,3.000000002,NA,16.59,46,4.98E+13,1.66E+11,46,300.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,CANYON FERRY RESERVOIR,NA,NA,NA,17.39999999,NA,142.45,28,2.48E+15,1.42E+12,28,1739.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,CLARK CANYON RESERVOIR,NA,NA,NA,15.8,NA,19.97,7,3.16E+14,2.00E+11,7,1580,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,FLATHEAD LAKE,NA,NA,NA,13.49999998,NA,475.6,10,6.42E+15,4.76E+12,10,1349.999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,GEORGETOWN RESERVOIR,NA,NA,NA,3.4,NA,11.2,15,3.81E+13,1.12E+11,15,340,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HEBGEN RESERVOIR,NA,NA,NA,8.199999993,NA,51.27,16,4.20E+14,5.13E+11,16,819.9999993,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,KOOCANUSA RESERVOIR,NA,NA,NA,38.39999997,NA,188.18,10,7.23E+15,1.88E+12,10,3839.999997,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,MARY RONAN LAKE,NA,NA,NA,8.500000006,NA,6.15,24,5.23E+13,61500000000,24,850.0000006,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,MC DONALD LAKE,NA,NA,NA,45.69999999,NA,32.63,3,1.49E+15,3.26E+11,3,4569.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,NELSON RESERVOIR,NA,NA,NA,5.700000004,NA,18.45,9,1.05E+14,1.85E+11,9,570.0000004,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SEELEY LAKE,NA,NA,NA,18.30000001,NA,3.49,18,6.39E+13,34900000000,18,1830.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,SWAN LAKE,NA,NA,NA,21.90000001,NA,10.85,10,2.38E+14,1.09E+11,10,2190.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,TALLY LAKE,NA,NA,NA,68.90000001,NA,5.37,12,3.70E+14,53700000000,12,6890.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,TIBER RESERVOIR,NA,NA,NA,15.30000001,NA,50.59,12,7.74E+14,5.06E+11,12,1530.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,TONGUE RIVER RESERVOIR,NA,NA,NA,6.1,NA,14.15,22,8.63E+13,1.42E+11,22,610,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WHITEFISH LAKE (LOWER),NA,NA,NA,32.9,NA,13.56,15,4.46E+14,1.36E+11,15,3290,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,BRANCHED OAK,NA,NA,NA,5.499999994,NA,7.28,27,4.00E+13,72800000000,27,549.9999994,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HARLAN COUNTY RESERVOIR,NA,NA,NA,7.800000006,NA,54.5,29,4.25E+14,5.45E+11,29,780.0000006,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HARRY D. STRUNK (MEDICINE CREEK),NA,NA,NA,5.800000006,NA,7.49,26,4.34E+13,74900000000,26,580.0000006,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HUGH BUTLER (RED WILLOW),NA,NA,NA,5.900000005,NA,6.59,31,3.89E+13,65900000000,31,590.0000005,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,JOHNSON RESERVOIR,NA,NA,NA,6.1,NA,11.53,44,7.03E+13,1.15E+11,44,610,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE MCCONAUGHY,NA,NA,NA,19.79999999,NA,141.64,29,2.80E+15,1.42E+12,29,1979.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,PAWNEE LAKE,NA,NA,NA,3.699999999,NA,2.99,27,1.11E+13,29900000000,27,369.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SHERMAN COUNTY RESERVOIR,NA,NA,NA,7.299999998,NA,11.51,15,8.40E+13,1.15E+11,15,729.9999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SWANSON RESERVOIR,NA,NA,NA,7.299999998,NA,20.13,23,1.47E+14,2.01E+11,23,729.9999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE MEAD,NA,NA,NA,59.10000002,NA,592.88,5,3.50E+16,5.93E+12,5,5910.000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAHONTAN RESERVOIR,NA,NA,NA,6.700000005,NA,19.69,17,1.32E+14,1.97E+11,17,670.0000005,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,RYE PATCH RESERVOIR,NA,NA,NA,4.600000003,NA,46.14,9,2.12E+14,4.61E+11,9,460.0000003,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE TAHOE,NA,NA,NA,306.9999997,NA,501.82,5,1.54E+17,5.02E+12,5,30699.99997,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,TOPAZ RESERVOIR,NA,NA,NA,15.8,NA,9.71,11,1.53E+14,97100000000,11,1580,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,WASHOE LAKE,NA,NA,NA,1.5,NA,16.59,20,2.49E+13,1.66E+11,20,150,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,WILDHORSE RESERVOIR,NA,NA,NA,7.299999998,NA,12.14,18,8.86E+13,1.21E+11,18,729.9999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WILSON SINK RESERVOIR,NA,NA,NA,3.9,NA,3.35,15,1.31E+13,33500000000,15,390,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WALKER LAKE,NA,NA,NA,24.10000002,NA,153.78,5,3.71E+15,1.54E+12,5,2410.000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,BUDD LAKE,NA,NA,NA,1.8,NA,1.52,48,2.74E+12,15200000000,48,180,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,GREENWOOD LAKE,NA,NA,NA,5.200000004,NA,7.77,35,4.04E+13,77700000000,35,520.0000004,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,ORADELL RESERVOIR,NA,NA,NA,4.100000003,NA,2.64,39,1.08E+13,26400000000,39,410.0000003,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,PINECLIFF LAKE,NA,NA,NA,1.8,NA,0.57,51,1.03E+12,5700000000,51,180,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,POMPTON LAKES,NA,NA,NA,1.8,NA,0.83,33,1.49E+12,8300000000,33,180,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,DUHERNAL LAKE,NA,NA,NA,1.400000001,NA,0.38,10,5.32E+11,3800000000,10,140.0000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,FARRINGTON LAKE,NA,NA,NA,1.8,NA,1.17,30,2.11E+12,11700000000,30,180,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE HOPATCONG,NA,NA,NA,5.499999994,NA,10.87,40,5.98E+13,1.09E+11,40,549.9999994,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE MUSCONETCONG,NA,NA,NA,1.5,NA,1.33,29,2.00E+12,13300000000,29,150,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,PAULINS KILL LAKE,NA,NA,NA,1.8,NA,0.64,28,1.15E+12,6400000000,28,180,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SPRUCE RUN RESERVOIR,NA,NA,NA,7.899999995,NA,5.22,37,4.12E+13,52200000000,37,789.9999995,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,UNION LAKE,NA,NA,NA,2.699999999,NA,3.6,37,9.72E+12,36000000000,37,269.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WANAQUE RESERVOIR,NA,NA,NA,11.29999999,NA,9.35,35,1.06E+14,93500000000,35,1129.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,ALAMOGORDO,NA,NA,NA,8.100000002,NA,18.49,29,1.50E+14,1.85E+11,29,810.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BLUE WATER LAKE,NA,NA,NA,6.700000005,NA,7.07,12,4.74E+13,70700000000,12,670.0000005,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,CONCHAS RESERVOIR,NA,NA,NA,11.79999999,NA,38.83,12,4.58E+14,3.88E+11,12,1179.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,EAGLE NEST LAKE,NA,NA,NA,9.900000009,NA,9.82,9,9.72E+13,98200000000,9,990.0000009,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,ELEPHANT BUTTE RESERVOIR,NA,NA,NA,18.30000001,NA,148.05,13,2.71E+15,1.48E+12,13,1830.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,EL VADO RESERVOIR,NA,NA,NA,18.30000001,NA,13.07,6,2.39E+14,1.31E+11,6,1830.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE MACMILLAN,NA,NA,NA,2.100000001,NA,23.05,20,4.84E+13,2.31E+11,20,210.0000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,UTE RESERVOIR,NA,NA,NA,8,NA,16.79,21,1.34E+14,1.68E+11,21,800,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BADIN LAKE,NA,NA,NA,14.19999999,NA,24.17,14,3.43E+14,2.42E+11,14,1419.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BLEWETT FALLS LAKE,NA,NA,NA,11.59999999,NA,10.36,30,1.20E+14,1.04E+11,30,1159.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,FONTANA LAKE,NA,NA,NA,41.30000003,NA,43.18,23,1.78E+15,4.32E+11,23,4130.000003,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE HICKORY,NA,NA,NA,9.499999994,NA,16.63,43,1.58E+14,1.66E+11,43,949.9999994,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HIGH ROCK LAKE,NA,NA,NA,4.9,NA,64.29,41,3.15E+14,6.43E+11,41,490,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HIWASSEE LAKE,NA,NA,NA,21.29999998,NA,25.41,33,5.41E+14,2.54E+11,33,2129.999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE JAMES,NA,NA,NA,13.49999998,NA,26.35,37,3.56E+14,2.64E+11,37,1349.999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE JUNALUSKA,NA,NA,NA,5.6,NA,0.81,28,4.54E+12,8100000000,28,560,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LOOKOUT SHOALS,NA,NA,NA,9.30000001,NA,4.14,43,3.85E+13,41400000000,43,930.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,MOUNTAIN ISLAND LAKE,NA,NA,NA,5.400000002,NA,13.09,47,7.07E+13,1.31E+11,47,540.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE NORMAN,NA,NA,NA,10.20000001,NA,131.57,38,1.34E+15,1.32E+12,38,1020.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,RHODHISS LAKE,NA,NA,NA,6.299999993,NA,14.22,42,8.96E+13,1.42E+11,42,629.9999993,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SANTEETLAH LAKE,NA,NA,NA,16.80000001,NA,11.59,24,1.95E+14,1.16E+11,24,1680.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE TILLERY,NA,NA,NA,9.699999994,NA,21.29,49,2.07E+14,2.13E+11,49,969.9999994,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WATERVILLE RESERVOIR,NA,NA,NA,22.69999999,NA,1.38,36,3.13E+13,13800000000,36,2269.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE WACCAMAW,NA,NA,NA,1.5,NA,36.17,31,5.43E+13,3.62E+11,31,150,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,LAKE ASHTABULA,NA,NA,NA,3.999999997,NA,21.98,23,8.79E+13,2.20E+11,23,399.9999997,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BRUSH LAKE,NA,NA,NA,2.500000002,NA,0.81,24,2.03E+12,8100000000,24,250.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,LAKE DARLING,NA,NA,NA,3.4,NA,40.06,23,1.36E+14,4.01E+11,23,340,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,DEVILS LAKE,NA,NA,NA,2.6,NA,48,20,1.25E+14,4.80E+11,20,260,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,JAMESTOWN RESERVOIR,NA,NA,NA,7.499999993,NA,4.86,38,3.65E+13,48600000000,38,749.9999993,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE LA MOURE,NA,NA,NA,4.999999996,NA,2,20,1.00E+13,20000000000,20,499.9999996,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,MATEJCEK LAKE,NA,NA,NA,4.199999996,NA,0.53,8,2.23E+12,5300000000,8,419.9999996,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE METIGOSHE,NA,NA,NA,2.799999998,NA,3.74,26,1.05E+13,37400000000,26,279.9999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,PELICAN LAKE,NA,NA,NA,3.100000001,NA,0.5,12,1.55E+12,5000000000,12,310.0000001,3562,Depth
